Loyalty Number,Year,Month,Flights Booked,Flights with Companions,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Date
224842,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79258,Married,Star,8923.11,Standard,2018-05-01
224854,2017,1,0,0,0,0,0.0,0,0,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,89435,Divorced,Star,2619.34,Standard,2017-09-01
224924,2017,1,9,1,10,1970,197.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79258,Married,Nova,3615.89,Standard,2013-05-01
224952,2017,1,6,0,6,636,63.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Master,102894,Single,Star,4200.82,Standard,2013-09-01
645712,2018,8,7,6,13,4420,442.0,409,33,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,64046,Single,Nova,26016.53,Standard,2012-08-01
225077,2017,1,12,6,18,3636,363.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Female,Master,123828,Married,Star,4636.55,Standard,2012-10-01
225087,2017,1,6,3,9,1890,189.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,102791,Single,Nova,8029.39,Standard,2012-09-01
225088,2017,1,3,0,3,2229,222.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,97991,Married,Star,4170.34,Standard,2015-09-01
225205,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,72656,Divorced,Star,10963.96,Standard,2018-05-01
225262,2017,1,9,1,10,3160,316.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,High School or Below,58114,Married,Star,6991.25,Standard,2016-07-01
225279,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,67271,Married,Star,2690.78,2018 Promotion,2018-02-01
225318,2017,1,11,0,11,704,70.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,79258,Married,Nova,2739.06,Standard,2012-11-01
225327,2017,1,4,1,5,380,38.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,84015,Married,Nova,25807.06,Standard,2015-08-01
225363,2017,1,4,0,4,1708,170.0,0,0,Canada,Alberta,Banff,T4V 1D4,Female,Doctor,121570,Divorced,Aurora,15363.85,Standard,2015-07-01
225482,2017,1,8,0,8,632,63.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,103522,Married,Aurora,5577.54,Standard,2013-04-01
225486,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,63271,Married,Aurora,23435.73,Standard,2013-10-01
225529,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,High School or Below,43743,Married,Nova,8161.17,Standard,2013-09-01
225576,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,57411,Married,Aurora,11378.89,2018 Promotion,2018-03-01
225656,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,College,79258,Divorced,Nova,5018.73,Standard,2018-10-01
225743,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,63709,Married,Star,5165.81,Standard,2015-10-01
225746,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,78464,Married,Aurora,41143.09,Standard,2013-12-01
225748,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,College,79258,Married,Star,5907.15,Standard,2015-12-01
225891,2017,1,11,0,11,1584,158.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,79325,Married,Star,7582.11,Standard,2016-11-01
225920,2017,1,6,2,8,2304,230.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,82078,Married,Aurora,10425.99,Standard,2016-06-01
225972,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,99838,Married,Star,2443.67,Standard,2017-07-01
226176,2017,1,0,0,0,0,0.0,0,0,Canada,Alberta,Calgary,T3E 2V9,Female,College,79258,Single,Aurora,5121.56,Standard,2015-08-01
226191,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,92875,Married,Aurora,5811.92,Standard,2017-03-01
226194,2017,1,6,0,6,900,90.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,95571,Married,Nova,26576.32,Standard,2015-01-01
226360,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,53068,Single,Nova,13350.12,Standard,2012-12-01
226422,2017,1,13,0,13,1859,185.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,90071,Divorced,Nova,4626.8,Standard,2014-01-01
226511,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,College,79258,Single,Star,4653.09,Standard,2013-09-01
226643,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,60350,Divorced,Star,2877.81,Standard,2017-05-01
226710,2017,1,4,3,7,3157,315.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,87252,Married,Nova,13333.39,Standard,2014-06-01
226804,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Doctor,236612,Divorced,Aurora,8160.59,Standard,2018-10-01
226842,2017,1,8,4,12,2916,291.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,73823,Single,Nova,4080.82,Standard,2016-08-01
226847,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,85643,Married,Nova,5525.84,Standard,2012-11-01
226866,2017,1,0,0,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,101498,Married,Nova,8223.16,Standard,2017-06-01
226924,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,76573,Married,Star,6269.59,2018 Promotion,2018-04-01
227008,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,79258,Single,Star,4665.25,Standard,2013-08-01
227015,2017,1,1,0,1,1607,160.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,48994,Married,Star,4341.36,Standard,2012-11-01
227234,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,89266,Married,Nova,5924.67,Standard,2017-05-01
227239,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,47515,Divorced,Nova,12208.12,Standard,2017-02-01
227274,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,91163,Divorced,Star,6622.05,Standard,2018-06-01
227293,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,74727,Married,Aurora,10899.3,Standard,2013-01-01
227398,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,52220,Married,Aurora,16464.37,Standard,2018-05-01
227429,2017,1,4,1,5,2995,299.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,95907,Married,Star,2436.01,Standard,2013-09-01
227433,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R3R 3T4,Male,College,79258,Single,Nova,8329.04,Standard,2014-11-01
227547,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,47084,Single,Nova,11177.75,Standard,2016-12-01
227796,2017,1,2,2,4,800,80.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,86414,Married,Nova,10014.03,Standard,2014-03-01
227804,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,103413,Married,Star,2721.59,Standard,2017-05-01
227808,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,82910,Divorced,Star,7109.3,2018 Promotion,2018-03-01
227906,2017,1,8,0,8,2040,204.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,94891,Married,Aurora,5500.01,Standard,2015-07-01
228030,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,50174,Married,Aurora,58753.88,Standard,2018-05-01
228151,2017,1,1,0,1,1902,190.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79258,Married,Star,5504.14,Standard,2014-08-01
228273,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,47620,Married,Nova,8668.61,Standard,2016-01-01
228469,2017,1,0,0,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,63605,Married,Nova,5261.1,Standard,2015-05-01
228557,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,57633,Married,Aurora,15025.19,Standard,2018-06-01
228673,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,96337,Single,Nova,7341.74,Standard,2012-09-01
228748,2017,1,3,0,3,501,50.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Male,College,79258,Single,Star,2050.62,Standard,2015-12-01
228820,2017,1,0,0,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,81085,Divorced,Star,7159.81,Standard,2017-11-01
228896,2017,1,12,0,12,1644,164.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,91156,Married,Nova,17441.64,Standard,2013-08-01
228984,2017,1,6,4,10,2580,258.0,0,0,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,57254,Married,Star,4530.53,Standard,2015-11-01
229075,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,48726,Married,Nova,3065.37,Standard,2018-12-01
229094,2017,1,8,0,8,1944,194.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,77841,Married,Aurora,5887.18,Standard,2014-02-01
518061,2017,4,5,4,9,3285,328.0,324,26,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,91066,Single,Nova,5068.43,Standard,2017-01-01
229204,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79258,Married,Star,4652.89,Standard,2018-08-01
229210,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,51923,Married,Nova,6775.92,Standard,2014-02-01
229265,2017,1,8,0,8,3272,327.0,0,0,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,67827,Divorced,Aurora,13107.93,Standard,2012-12-01
229308,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,52275,Divorced,Nova,6376.75,Standard,2016-09-01
229391,2017,1,0,0,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,73051,Single,Star,2520.3,Standard,2018-11-01
229436,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Sudbury,M5V 1G5,Female,College,79258,Single,Aurora,7452.94,Standard,2017-01-01
229530,2017,1,0,0,0,0,0.0,0,0,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,Bachelor,98637,Married,Star,14886.71,Standard,2012-10-01
260513,2017,4,2,2,4,3052,305.0,330,27,Canada,Alberta,Calgary,T3E 2V9,Female,Master,101354,Divorced,Star,4001.52,Standard,2013-10-01
229621,2017,1,0,0,0,0,0.0,0,0,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,70678,Married,Nova,5554.83,Standard,2017-04-01
229636,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,82147,Single,Aurora,6019.93,Standard,2012-12-01
957008,2018,3,3,2,5,3565,384.48,374,30,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,56567,Single,Star,4773.69,Standard,2017-07-01
229842,2017,1,0,0,0,0,0.0,0,0,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,High School or Below,43592,Divorced,Star,7453.0,Standard,2013-10-01
229861,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,83796,Single,Star,2386.2,Standard,2015-11-01
972648,2018,5,3,2,5,3565,356.0,374,30,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,62242,Married,Nova,2919.71,2018 Promotion,2018-02-01
230101,2017,1,6,3,9,2520,252.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,99796,Married,Aurora,8146.27,Standard,2015-09-01
230124,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,70267,Single,Star,13916.93,Standard,2018-11-01
230240,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Female,Doctor,124154,Divorced,Nova,5534.57,Standard,2013-02-01
230311,2017,1,11,1,12,1968,196.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,54123,Married,Star,4781.82,Standard,2014-08-01
230337,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Male,College,79258,Single,Nova,5885.34,Standard,2017-12-01
648077,2017,11,2,1,3,2865,286.0,318,26,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,68023,Married,Nova,9025.07,Standard,2015-01-01
230560,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,79258,Divorced,Star,8231.22,2018 Promotion,2018-02-01
107519,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,71792,Married,Aurora,5470.06,2018 Promotion,2018-02-01
230693,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,65540,Married,Nova,14914.53,Standard,2013-09-01
230763,2017,1,8,3,11,1463,146.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,86759,Single,Star,5507.16,Standard,2016-03-01
230840,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,60094,Married,Nova,5293.37,Standard,2017-01-01
230908,2017,1,8,0,8,2008,200.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Doctor,217538,Divorced,Star,3964.15,Standard,2012-05-01
230942,2017,1,9,0,9,2538,253.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,72587,Married,Star,14203.04,Standard,2016-11-01
231013,2017,1,6,0,6,1482,148.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,Master,71038,Married,Nova,2886.45,Standard,2015-10-01
231047,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,58314,Single,Aurora,5528.21,Standard,2013-10-01
231084,2017,1,10,3,13,2769,276.0,0,0,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,99090,Married,Nova,2857.11,Standard,2016-06-01
231090,2017,1,6,0,6,2604,260.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,90359,Married,Nova,6310.4,Standard,2014-11-01
231273,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,60776,Divorced,Aurora,5103.36,Standard,2015-01-01
231319,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,70384,Single,Nova,8879.79,Standard,2013-12-01
231462,2017,1,2,1,3,2337,233.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,College,79258,Single,Nova,23895.68,Standard,2014-07-01
231508,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,57668,Married,Star,2967.67,Standard,2014-02-01
231530,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,93110,Married,Aurora,5689.64,Standard,2012-05-01
231592,2017,1,9,5,14,1806,180.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,86667,Married,Star,10760.18,Standard,2016-05-01
231614,2017,1,2,0,2,1668,166.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,85203,Divorced,Star,2464.24,Standard,2012-06-01
231641,2017,1,4,0,4,2764,276.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,68485,Married,Star,6408.79,Standard,2014-01-01
231755,2017,1,5,0,5,3030,303.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79258,Married,Nova,9048.98,Standard,2014-02-01
231843,2017,1,9,0,9,1395,139.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79258,Single,Star,4896.27,Standard,2016-11-01
231992,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,76119,Married,Star,19896.42,2018 Promotion,2018-03-01
232022,2017,1,3,3,6,582,58.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,84147,Married,Nova,8044.87,Standard,2015-01-01
232137,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,61200,Married,Nova,9246.22,Standard,2014-08-01
232203,2017,1,1,0,1,1285,128.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,101339,Married,Nova,3470.18,Standard,2016-05-01
232290,2017,1,0,0,0,0,0.0,0,0,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,50298,Married,Star,5318.9,Standard,2014-12-01
232317,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,84971,Married,Nova,13156.75,Standard,2013-06-01
232395,2017,1,0,0,0,0,0.0,0,0,Canada,Yukon,Whitehorse,Y2K 6R0,Male,College,79258,Divorced,Nova,10759.4,Standard,2014-02-01
232426,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,79258,Single,Aurora,5208.35,Standard,2014-03-01
232450,2017,1,9,0,9,1350,135.0,0,0,Canada,Alberta,Edmonton,T3G 6Y6,Female,Master,106669,Divorced,Aurora,8312.68,Standard,2013-04-01
232533,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79258,Married,Nova,36695.91,Standard,2018-08-01
787833,2018,6,3,2,5,4310,431.0,445,36,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,52114,Married,Star,2389.98,Standard,2016-05-01
232579,2017,1,0,0,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Female,College,79258,Divorced,Star,10595.81,Standard,2018-06-01
232609,2017,1,9,3,12,2124,212.0,0,0,Canada,Alberta,Banff,T4V 1D4,Female,College,79258,Single,Nova,4022.96,Standard,2013-12-01
232685,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,104952,Married,Nova,14091.19,Standard,2016-01-01
232703,2017,1,11,4,15,2745,274.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,High School or Below,71344,Divorced,Nova,3449.49,Standard,2012-10-01
232755,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,46683,Single,Nova,4787.81,2018 Promotion,2018-03-01
232871,2017,1,10,4,14,1316,131.0,0,0,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,84736,Single,Star,18929.33,Standard,2016-10-01
232884,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,48207,Married,Aurora,17250.75,Standard,2018-06-01
232924,2017,1,0,0,0,0,0.0,0,0,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Master,118863,Divorced,Star,11790.5,Standard,2012-11-01
233017,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,60079,Married,Star,3982.18,Standard,2017-07-01
233051,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,210090,Divorced,Nova,5096.67,Standard,2014-03-01
233084,2017,1,9,5,14,2296,229.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,High School or Below,65565,Married,Aurora,5498.94,Standard,2014-03-01
233646,2017,1,9,0,9,873,87.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,79258,Single,Star,4815.02,Standard,2014-01-01
233738,2017,1,9,0,9,2763,276.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Male,College,79258,Single,Nova,6582.45,Standard,2013-10-01
233768,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,81518,Divorced,Nova,5548.03,Standard,2015-12-01
233774,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79258,Married,Star,10153.89,Standard,2018-06-01
233819,2017,1,10,6,16,1632,163.0,0,0,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,79258,Single,Star,3871.78,Standard,2013-11-01
233831,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,85521,Married,Aurora,10881.77,Standard,2016-01-01
233877,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,88710,Married,Aurora,10552.88,Standard,2015-05-01
233958,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,College,79258,Divorced,Aurora,8714.92,Standard,2012-12-01
233969,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,81355,Married,Star,11014.16,Standard,2017-04-01
233991,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,63411,Married,Nova,5418.46,Standard,2012-07-01
234047,2017,1,10,6,16,1264,126.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,49031,Married,Star,4786.01,Standard,2014-07-01
234256,2017,1,7,0,7,1876,187.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,74655,Married,Star,7764.27,Standard,2013-09-01
234435,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,96460,Divorced,Aurora,11895.18,Standard,2012-10-01
234454,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,99662,Single,Star,2692.06,Standard,2018-08-01
234515,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,53565,Single,Star,9875.09,Standard,2016-02-01
234562,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,College,79258,Married,Star,8332.73,Standard,2017-04-01
234588,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Master,123828,Married,Nova,4636.55,Standard,2015-08-01
234630,2017,1,1,1,2,2686,268.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,95299,Divorced,Nova,2845.52,Standard,2016-01-01
234807,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2P 4F6,Female,Master,114567,Single,Aurora,21569.34,Standard,2017-02-01
234866,2017,1,11,0,11,2277,227.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,79258,Single,Star,4558.59,Standard,2014-08-01
234878,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,98089,Divorced,Star,2644.98,Standard,2013-01-01
234895,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,61289,Married,Star,2698.05,Standard,2017-08-01
234922,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,104968,Married,Nova,8819.02,Standard,2017-08-01
234973,2017,1,6,0,6,768,76.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,College,79258,Married,Aurora,5800.77,Standard,2013-09-01
235030,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,93199,Divorced,Nova,8900.42,Standard,2018-10-01
235063,2017,1,2,2,4,2784,278.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,56959,Married,Aurora,5509.38,Standard,2015-08-01
235092,2017,1,1,1,2,746,74.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,70384,Single,Nova,8879.79,Standard,2016-02-01
235102,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,62308,Divorced,Star,8709.85,Standard,2016-06-01
235220,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Female,High School or Below,55648,Single,Nova,3288.83,Standard,2014-11-01
235229,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,27603,Single,Star,9075.77,2018 Promotion,2018-02-01
444652,2018,8,3,2,5,4020,402.0,417,34,Canada,Alberta,Calgary,T3E 2V9,Male,College,79258,Single,Aurora,12067.46,Standard,2017-08-01
235398,2017,1,4,1,5,1310,131.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,47445,Married,Nova,3102.79,Standard,2012-09-01
235428,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,75827,Married,Nova,3939.01,Standard,2012-10-01
235459,2017,1,4,1,5,2190,219.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Female,Doctor,99747,Married,Nova,5598.27,Standard,2015-01-01
235506,2017,1,0,0,0,0,0.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,74651,Single,Nova,7840.17,Standard,2017-09-01
235585,2017,1,0,0,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,79258,Single,Star,9415.9,Standard,2018-05-01
235629,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Master,124308,Divorced,Aurora,5140.39,Standard,2018-06-01
235683,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,College,79258,Married,Star,38055.21,Standard,2017-08-01
235716,2017,1,13,0,13,1235,123.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,72459,Married,Nova,5838.13,Standard,2016-05-01
235857,2017,1,6,0,6,2022,202.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,58338,Married,Nova,9470.27,Standard,2015-08-01
